CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
735573845,09/30/2016,10:11:00,09/30/2016,10:15:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,HOSPITAL,,,998816,233545,40.807699163,-73.947384858,"(40.807699163, -73.947384858)"
680384378,09/30/2016,10:10:00,09/30/2016,10:20:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,INSIDE,DRUG STORE,,,985166,202367,40.722135555,-73.996696839,"(40.722135555, -73.996696839)"
512070224,09/30/2016,10:09:00,09/30/2016,10:12:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,71,FRONT OF,RESIDENCE - APT. HOUSE,,,1002137,182053,40.666360304,-73.935525352,"(40.666360304, -73.935525352)"
948057815,09/30/2016,10:05:00,,,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,69,FRONT OF,STREET,,,1012579,175845,40.649293462,-73.897911868,"(40.649293462, -73.897911868)"
984645314,09/30/2016,10:00:00,09/30/2016,10:05:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,INSIDE,DEPARTMENT STORE,,,1002996,229133,40.795581553,-73.932297815,"(40.795581553, -73.932297815)"
878039928,09/30/2016,10:00:00,09/30/2016,10:20:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,28,INSIDE,CHAIN STORE,,,998638,231227,40.801337182,-73.948032812,"(40.801337182, -73.948032812)"
350398981,09/30/2016,10:00:00,09/30/2016,10:50:00,09/30/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,7,INSIDE,RESIDENCE - PUBLIC HOUSING,,LA GUARDIA,987900,198758,40.712229008,-73.986835479,"(40.712229008, -73.986835479)"
706439538,09/29/2016,15:00:00,,,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,,STREET,,,988099,217000,40.76229871,-73.98610723,"(40.76229871, -73.98610723)"
207120163,09/30/2016,10:00:00,09/30/2016,14:00:00,09/30/2016,365,ADMINISTRATIVE CODE,878,"ADM.CODE,UNCLASSIFIED MISDEMEA",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,1008860,194497,40.700500102,-73.911245963,"(40.700500102, -73.911245963)"
266505806,09/30/2016,10:00:00,09/30/2016,13:00:00,09/30/2016,107,BURGLARY,231,"BURGLARY,TRUCK DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,110,OPPOSITE OF,PARK/PLAYGROUND,FLUSHING MEADOWS CORONA PARK,,1024909,211398,40.746830011,-73.853263544,"(40.746830011, -73.853263544)"
746786600,09/30/2016,10:00:00,09/30/2016,11:00:00,09/30/2016,109,GRAND LARCENY,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1015238,180730,40.662692805,-73.88830716,"(40.662692805, -73.88830716)"
638195386,09/30/2016,10:00:00,09/30/2016,16:03:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,,STREET,,,1007921,232776,40.805568769,-73.9144977,"(40.805568769, -73.9144977)"
570425655,09/30/2016,10:00:00,09/30/2016,10:30:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE - APT. HOUSE,,,1019342,213254,40.751948102,-73.873345074,"(40.751948102, -73.873345074)"
733386290,09/30/2016,10:00:00,,,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,FRONT OF,RESIDENCE-HOUSE,,,1018882,243356,40.834571698,-73.874850115,"(40.834571698, -73.874850115)"
946849484,09/30/2016,09:55:00,09/30/2016,10:00:00,09/30/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,,STREET,,,1008014,187810,40.682148146,-73.914320631,"(40.682148146, -73.914320631)"
378138445,09/30/2016,09:55:00,09/30/2016,10:39:00,09/30/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,,,1001826,176622,40.651454027,-73.936660548,"(40.651454027, -73.936660548)"
643847065,09/30/2016,09:50:00,09/30/2016,10:00:00,09/30/2016,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,CHAIN STORE,,,981309,197980,40.710093847,-74.01060963,"(40.710093847, -74.01060963)"
909384926,09/30/2016,09:47:00,09/30/2016,11:00:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,45,INSIDE,RESIDENCE - APT. HOUSE,,,1034709,244692,40.83816238,-73.817645406,"(40.83816238, -73.817645406)"
927356740,09/30/2016,09:40:00,09/30/2016,10:15:00,09/30/2016,107,BURGLARY,211,"BURGLARY,COMMERCIAL,DAY",ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,41,INSIDE,DEPARTMENT STORE,,,1012655,238719,40.821866687,-73.897372536,"(40.821866687, -73.897372536)"
487502398,09/30/2016,09:38:00,,,09/30/2016,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,RESIDENCE - APT. HOUSE,,,987212,214471,40.755357591,-73.989310259,"(40.755357591, -73.989310259)"
552835410,09/30/2016,09:30:00,09/30/2016,09:30:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,FRONT OF,GROCERY/BODEGA,,,988806,153480,40.587950312,-73.983598009,"(40.587950312, -73.983598009)"
505435971,09/30/2016,09:30:00,09/30/2016,09:35:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,FRONT OF,STREET,,,1014990,210503,40.744413503,-73.889065158,"(40.744413503, -73.889065158)"
856425396,09/30/2016,09:30:00,09/30/2016,09:45:00,09/30/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,101,FRONT OF,RESIDENCE-HOUSE,,,1056129,157371,40.598340024,-73.741167535,"(40.598340024, -73.741167535)"
300677251,09/30/2016,09:30:00,09/30/2016,09:40:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,BROOKLYN,61,FRONT OF,RESIDENCE - PUBLIC HOUSING,,SHEEPSHEAD BAY,1000687,156007,40.594872353,-73.940815501,"(40.594872353, -73.940815501)"
254815352,09/30/2016,09:30:00,09/30/2016,11:00:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,STREET,,,990660,203634,40.725610889,-73.976875201,"(40.725610889, -73.976875201)"
946778837,09/30/2016,09:30:00,09/30/2016,09:35:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,49,FRONT OF,GROCERY/BODEGA,,,1020954,255262,40.867241741,-73.86729726,"(40.867241741, -73.86729726)"
349668863,09/30/2016,09:30:00,,,09/30/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,RESIDENCE - APT. HOUSE,,,999137,241528,40.829609717,-73.946207606,"(40.829609717, -73.946207606)"
876328046,09/30/2016,09:30:00,09/30/2016,10:30:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,,,994588,175255,40.647713314,-73.962747151,"(40.647713314, -73.962747151)"
684469037,09/28/2016,12:30:00,09/28/2016,13:00:00,09/30/2016,104,RAPE,157,RAPE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,FRONT OF,PARKING LOT/GARAGE (PRIVATE),,,,,,,
422904991,09/30/2016,09:25:00,09/30/2016,09:30:00,09/30/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,33,REAR OF,RESIDENCE - PUBLIC HOUSING,,BETHUNE GARDENS,1000227,242604,40.832561124,-73.942266354,"(40.832561124, -73.942266354)"
174473825,09/30/2016,09:24:00,,,09/30/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1013851,185936,40.676986849,-73.89328365,"(40.676986849, -73.89328365)"
396915564,09/30/2016,09:20:00,09/30/2016,09:27:00,09/30/2016,352,CRIMINAL TRESPASS,203,"TRESPASS 3, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,9,INSIDE,RESIDENCE - PUBLIC HOUSING,,WALD,990468,202169,40.721589955,-73.977569259,"(40.721589955, -73.977569259)"
367495209,09/30/2016,09:20:00,09/30/2016,09:35:00,09/30/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100,INSIDE,FOOD SUPERMARKET,,,1036299,153335,40.587400679,-73.812605541,"(40.587400679, -73.812605541)"
518519542,09/30/2016,09:20:00,09/30/2016,09:40:00,09/30/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,,STREET,,,1001282,186267,40.677928474,-73.938596666,"(40.677928474, -73.938596666)"
884329706,09/30/2016,09:20:00,09/30/2016,09:30:00,09/30/2016,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1014878,180047,40.660819374,-73.889607858,"(40.660819374, -73.889607858)"
900122018,09/30/2016,09:20:00,09/30/2016,09:25:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,30,FRONT OF,STREET,,,998633,240619,40.827115607,-73.948030747,"(40.827115607, -73.948030747)"
483943551,09/30/2016,09:20:00,09/30/2016,09:40:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1006466,239225,40.823273246,-73.919732064,"(40.823273246, -73.919732064)"
735939550,09/30/2016,09:20:00,09/30/2016,09:30:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,,,1023831,182876,40.668548849,-73.857321686,"(40.668548849, -73.857321686)"
467353088,09/30/2016,09:15:00,09/30/2016,09:20:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,101,,STREET,,,1045842,156310,40.595505262,-73.778220182,"(40.595505262, -73.778220182)"
551000436,09/30/2016,09:15:00,09/30/2016,09:20:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,108,FRONT OF,STREET,,,996644,209958,40.742962354,-73.955274248,"(40.742962354, -73.955274248)"
905164705,09/30/2016,09:15:00,09/30/2016,09:20:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,40,FRONT OF,STREET,,,1009563,236603,40.816068266,-73.908552085,"(40.816068266, -73.908552085)"
215998215,09/30/2016,09:10:00,09/30/2016,09:13:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,FRONT OF,STREET,,,1013930,193682,40.698247566,-73.892964716,"(40.698247566, -73.892964716)"
415384924,09/30/2016,09:10:00,09/30/2016,09:20:00,09/30/2016,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,105,INSIDE,RESIDENCE-HOUSE,,,1055321,195040,40.701739331,-73.743680192,"(40.701739331, -73.743680192)"
848997171,09/30/2016,09:10:00,09/30/2016,09:20:00,09/30/2016,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,41,FRONT OF,STREET,,,1011528,238072,40.820094407,-73.901447079,"(40.820094407, -73.901447079)"
222368684,09/30/2016,09:10:00,09/30/2016,09:30:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,1003787,174068,40.644439741,-73.929600839,"(40.644439741, -73.929600839)"
584317584,09/30/2016,09:05:00,09/30/2016,09:10:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BROOKLYN,77,,TRANSIT - NYC SUBWAY,,,995908,183618,40.670666272,-73.957975908,"(40.670666272, -73.957975908)"
849034106,09/30/2016,09:00:00,09/30/2016,09:15:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,922,"TRAFFIC,UNCLASSIFIED MISDEMEAN",COMPLETED,MISDEMEANOR,PORT AUTHORITY,QUEENS,113,,AIRPORT TERMINAL,,,1046315,187088,40.679980738,-73.776233907,"(40.679980738, -73.776233907)"
807557623,09/30/2016,09:00:00,09/30/2016,09:08:00,09/30/2016,236,DANGEROUS WEAPONS,782,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,20,,TRANSIT - NYC SUBWAY,,,989792,224853,40.783852245,-73.979989319,"(40.783852245, -73.979989319)"
686094947,09/30/2016,09:00:00,09/30/2016,09:20:00,09/30/2016,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,,,996966,184542,40.673200989,-73.954160216,"(40.673200989, -73.954160216)"
896285280,08/23/2016,07:50:00,08/23/2016,08:00:00,08/23/2016,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,,BUS STOP,,,,,,,
382926319,09/30/2016,09:00:00,09/30/2016,09:00:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,FRONT OF,ABANDONED BUILDING,,,1052500,159747,40.604890326,-73.754211367,"(40.604890326, -73.754211367)"
159344727,09/30/2016,09:00:00,09/30/2016,09:00:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,FRONT OF,ABANDONED BUILDING,,,1044122,155673,40.593768616,-73.7844192,"(40.593768616, -73.7844192)"
426473575,09/30/2016,09:00:00,09/30/2016,09:00:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,,STREET,,,1049034,156620,40.59633339,-73.766723469,"(40.59633339, -73.766723469)"
967172457,09/30/2016,09:00:00,09/30/2016,09:00:00,09/30/2016,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,FRONT OF,GAS STATION,,,1047825,156482,40.595963363,-73.771078184,"(40.595963363, -73.771078184)"
451608708,09/30/2016,09:00:00,09/30/2016,14:53:00,09/30/2016,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,RESIDENCE-HOUSE,,,1003040,170016,40.633319484,-73.932303898,"(40.633319484, -73.932303898)"
492781006,09/30/2016,09:00:00,09/30/2016,22:30:00,09/30/2016,107,BURGLARY,231,"BURGLARY,TRUCK DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,FRONT OF,STREET,,,1001856,193160,40.696847054,-73.936509237,"(40.696847054, -73.936509237)"
589600606,09/30/2016,09:00:00,09/30/2016,09:05:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,,,997591,176345,40.650701114,-73.951923307,"(40.650701114, -73.951923307)"
788200661,09/30/2016,08:55:00,09/30/2016,08:57:00,09/30/2016,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,68,INSIDE,RESIDENCE-HOUSE,,,981097,165778,40.621706429,-74.011359248,"(40.621706429, -74.011359248)"
395049213,09/30/2016,08:54:00,09/30/2016,09:00:00,09/30/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,COMMERCIAL BUILDING,,,963248,172529,40.64021216,-74.075676306,"(40.64021216, -74.075676306)"
266812110,09/30/2016,08:45:00,09/30/2016,09:06:00,09/30/2016,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,MANHATTAN,14,,TRANSIT - NYC SUBWAY,,,,,,,
534082213,09/30/2016,08:45:00,09/30/2016,09:00:00,09/30/2016,107,BURGLARY,231,"BURGLARY,TRUCK DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,49,REAR OF,OTHER,,,1027202,247948,40.847138838,-73.844754375,"(40.847138838, -73.844754375)"
117334884,09/30/2016,08:45:00,09/30/2016,08:50:00,09/30/2016,361,OFF. AGNST PUB ORD SENSBLTY &,661,"LEWDNESS,PUBLIC",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BROOKLYN,81,,TRANSIT - NYC SUBWAY,,,1005983,186617,40.678878851,-73.92164722,"(40.678878851, -73.92164722)"
920104072,09/30/2016,08:40:00,,,09/30/2016,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE - APT. HOUSE,,,1052288,156240,40.595265987,-73.755010164,"(40.595265987, -73.755010164)"
921330487,09/30/2016,08:40:00,09/30/2016,10:40:00,09/30/2016,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,1007268,240281,40.826169612,-73.916830709,"(40.826169612, -73.916830709)"
721652942,09/30/2016,08:37:00,09/30/2016,08:40:00,09/30/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,PUBLIC SCHOOL,,,1008485,236273,40.815165531,-73.91244781,"(40.815165531, -73.91244781)"
322117597,09/30/2016,08:30:00,09/30/2016,09:43:00,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,,,1001111,183920,40.671486815,-73.939219036,"(40.671486815, -73.939219036)"
926971275,09/30/2016,08:30:00,09/30/2016,08:45:00,09/30/2016,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,106,,STREET,,,1033013,189339,40.686242481,-73.824176156,"(40.686242481, -73.824176156)"
325286397,09/30/2016,08:30:00,09/30/2016,08:40:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE-HOUSE,,,960510,174384,40.645296819,-74.08554845,"(40.645296819, -74.08554845)"
932375046,09/30/2016,08:30:00,09/30/2016,22:00:00,09/30/2016,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,7,INSIDE,RESIDENCE - APT. HOUSE,,,989865,200873,40.71803315,-73.979745736,"(40.71803315, -73.979745736)"
270875398,09/30/2016,08:30:00,,,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,43,,GROCERY/BODEGA,,,1017265,242072,40.831053684,-73.880699859,"(40.831053684, -73.880699859)"
228845514,09/30/2016,08:25:00,09/30/2016,08:30:00,09/30/2016,126,MISCELLANEOUS PENAL LAW,198,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,111,INSIDE,RESIDENCE-HOUSE,,,1045705,210479,40.744187527,-73.778219661,"(40.744187527, -73.778219661)"
606946496,09/30/2016,08:20:00,09/30/2016,08:30:00,09/30/2016,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,,STREET,,,1029708,189642,40.687091736,-73.836090958,"(40.687091736, -73.836090958)"
445299364,09/30/2016,08:20:00,,,09/30/2016,105,ROBBERY,386,"ROBBERY,PERSONAL ELECTRONIC DEVICE",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,,STREET,,,1007514,261667,40.884867135,-73.915867625,"(40.884867135, -73.915867625)"
523151599,09/30/2016,08:15:00,09/30/2016,12:30:00,09/30/2016,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,FRONT OF,PUBLIC SCHOOL,,,982461,206234,40.732749396,-74.006456563,"(40.732749396, -74.006456563)"
916212467,09/30/2016,08:15:00,09/30/2016,08:25:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,63,FRONT OF,STREET,,,1005244,169511,40.631928417,-73.924364793,"(40.631928417, -73.924364793)"
764879887,09/30/2016,08:11:00,,,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,10,INSIDE,RESIDENCE - PUBLIC HOUSING,,,983910,211837,40.748128416,-74.001228528,"(40.748128416, -74.001228528)"
615143287,09/30/2016,08:10:00,09/30/2016,08:15:00,09/30/2016,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,FRONT OF,STREET,,,1013371,182883,40.668608646,-73.895027337,"(40.668608646, -73.895027337)"
295518883,09/30/2016,08:00:00,09/30/2016,08:05:00,09/30/2016,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. TRANSIT POLICE,BROOKLYN,94,,TRANSIT - NYC SUBWAY,,,999667,199605,40.714541144,-73.944388631,"(40.714541144, -73.944388631)"
169875328,09/30/2016,08:00:00,09/30/2016,09:21:00,09/30/2016,340,FRAUDS,707,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,FRONT OF,STREET,,,985269,173554,40.643050409,-73.996329604,"(40.643050409, -73.996329604)"
640183369,09/30/2016,08:00:00,09/30/2016,08:15:00,09/30/2016,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,1005166,181616,40.665154198,-73.924608275,"(40.665154198, -73.924608275)"
640818793,09/30/2016,08:00:00,,,09/30/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,,,1007944,186000,40.677180296,-73.91457938,"(40.677180296, -73.91457938)"
