853228425,09/29/2016,01:30:00,09/29/2016,02:15:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,RESIDENCE - APT. HOUSE,,,1033470,218398,40.765999686,-73.822315819,(40.765999686: -73.822315819)
339930410,09/29/2016,01:30:00,09/29/2016,01:45:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. HOUSING POLICE,QUEENS,114,FRONT OF,RESIDENCE - PUBLIC HOUSING,,ASTORIA,1002600,220917,40.773031654,-73.933750461,(40.773031654: -73.933750461)
718538886,09/28/2016,18:20:00,09/28/2016,18:30:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,110,,STREET,,,1018154,207719,40.736760557,-73.877660776,(40.736760557: -73.877660776)
515647930,09/28/2016,16:30:00,09/28/2016,16:40:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,STREET,,,1009789,221927,40.775785992,-73.907791415,(40.775785992: -73.907791415)
644967718,09/28/2016,09:30:00,09/28/2016,10:00:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,114,INSIDE,STORE UNCLASSIFIED,,,1004562,220648,40.772289029,-73.926667656,(40.772289029: -73.926667656)
785451882,09/27/2016,17:00:00,,,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE - APT. HOUSE,,,1017283,212966,40.751165546,-73.880777959,(40.751165546: -73.880777959)
133962625,09/27/2016,14:15:00,09/27/2016,14:19:00,09/29/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,100,FRONT OF,PRIVATE/PAROCHIAL SCHOOL,,,1030580,150594,40.579908925,-73.83321482,(40.579908925: -73.83321482)
238283301,09/26/2016,16:10:00,,,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,1051030,186397,40.678049792,-73.759241498,(40.678049792: -73.759241498)
229090858,09/26/2016,07:06:00,,,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,113,,RESIDENCE-HOUSE,,,1041226,182883,40.668473207,-73.794617131,(40.668473207: -73.794617131)
876477513,09/24/2016,21:55:00,09/26/2016,06:35:00,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,ATTEMPTED,VIOLATION,N.Y. POLICE DEPT,QUEENS,104,FRONT OF,STREET,,,1009544,197078,40.707582408,-73.908769439,(40.707582408: -73.908769439)
524221816,09/22/2016,08:35:00,09/22/2016,09:00:00,09/29/2016,578,HARRASSMENT 2,637,HARASSMENT:SUBD 1:CIVILIAN,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,109,FRONT OF,STREET,,,1030971,213828,40.753469787,-73.831369018,(40.753469787: -73.831369018)
987460737,09/14/2016,21:12:00,,,09/29/2016,578,HARRASSMENT 2,638,HARASSMENT:SUBD 3:4:5,COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,103,INSIDE,RESIDENCE - APT. HOUSE,,,1038015,195499,40.703121245,-73.806091278,(40.703121245: -73.806091278)
