455948368,05/06/2016,03:00:00,05/06/2016,03:09:00,05/06/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,,STREET,,,1018260,213481,40.752575386,-73.877249147,(40.752575386: -73.877249147)
550434192,05/05/2016,15:30:00,05/05/2016,15:45:00,05/05/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,,STREET,,,1025712,192238,40.69423677,-73.850483555,(40.69423677: -73.850483555)
852930064,05/05/2016,01:40:00,05/05/2016,01:47:00,05/05/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,,STREET,,,1009113,219613,40.769436597,-73.910240711,(40.769436597: -73.910240711)
742217230,05/03/2016,21:45:00,05/03/2016,22:00:00,05/03/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,,STREET,,,1033636,204078,40.726694027,-73.821821707,(40.726694027: -73.821821707)
304532804,04/30/2016,15:50:00,,,04/30/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,1046981,189385,40.686280766,-73.773811355,(40.686280766: -73.773811355)
963165313,04/30/2016,09:30:00,04/30/2016,09:47:00,04/30/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,1020196,212759,40.750586023,-73.870265411,(40.750586023: -73.870265411)
420781343,04/27/2016,18:55:00,04/27/2016,19:00:00,04/27/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,,STREET,,,1053800,190232,40.688554623,-73.74921537,(40.688554623: -73.74921537)
654468967,04/10/2016,16:30:00,04/10/2016,16:35:00,04/10/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,FRONT OF,COMMERCIAL BUILDING,FLUSHING MEADOWS CORONA PARK,,1027350,214375,40.754989552,-73.844434938,(40.754989552: -73.844434938)
753901494,04/09/2016,20:55:00,04/09/2016,21:03:00,04/09/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,111,,STREET,,,1048973,217392,40.76313858,-73.766359458,(40.76313858: -73.766359458)
391777708,04/09/2016,13:10:00,04/09/2016,13:12:00,04/09/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,111,FRONT OF,STREET,,,1041030,210018,40.742953451,-73.795094856,(40.742953451: -73.795094856)
254412529,04/08/2016,11:00:00,04/08/2016,12:30:00,04/08/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,PORT AUTHORITY,QUEENS,115,,AIRPORT TERMINAL,,,1018623,214936,40.756567585,-73.875931534,(40.756567585: -73.875931534)
753699647,04/05/2016,21:05:00,04/05/2016,21:10:00,04/05/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,111,,STREET,,,1046428,212415,40.749496291,-73.775592577,(40.749496291: -73.775592577)
647547136,04/04/2016,19:30:00,04/04/2016,19:40:00,04/04/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,1044827,197041,40.707309648,-73.781509177,(40.707309648: -73.781509177)
917026622,04/03/2016,17:20:00,04/03/2016,17:36:00,04/03/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,FRONT OF,STREET,,,1019827,212159,40.748940668,-73.871600375,(40.748940668: -73.871600375)
606633530,04/01/2016,16:40:00,04/01/2016,16:48:00,04/01/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,,PUBLIC BUILDING,,,1038701,200856,40.717820709,-73.803573819,(40.717820709: -73.803573819)
123401287,04/01/2016,03:45:00,04/01/2016,03:55:00,04/01/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,,STREET,,,1042940,204172,40.726895197,-73.788253107,(40.726895197: -73.788253107)
613231351,03/31/2016,00:23:00,03/31/2016,01:15:00,03/31/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,106,INSIDE,COMMERCIAL BUILDING,,,1031898,186190,40.677605279,-73.82821878,(40.677605279: -73.82821878)
640957735,03/29/2016,13:35:00,03/29/2016,13:40:00,03/29/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,,STREET,,,1040590,196082,40.704705418,-73.796799376,(40.704705418: -73.796799376)
917360883,03/26/2016,11:15:00,03/26/2016,11:30:00,03/26/2016,358,OFFENSES INVOLVING FRAUD,705,FORGERY:ETC.-MISD.,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,101,,STREET,,,1053639,158980,40.60277623,-73.750117365,(40.60277623: -73.750117365)
